MAGDP2 Gross domestic product (GDP) by metropolitan area 1/,,,,,,,,,,,,,,,,,,
Gross domestic product (GDP) by metropolitan area: All industry total (Millions of current dollars) ,,,,,,,,,,,,,,,,,,
Bureau of Economic Analysis ,,,,,,,,,,,,,,,,,,
Metropolitan Statistical Area,,,,,,,,,,,,,,,,,,
GeoFips,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
34740,"Muskegon, MI (Metropolitan Statistical Area)",4132.4,4219,4290.3,4432.9,4602.3,4768,4760.3,4744.3,4509,4750.8,4955.6,5105.6,5257.2,5478.6,5639.5,5740.6,5905.7
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",9227.4,9890.5,10289.9,11338.2,13059.1,13552.8,13804,13153.8,12951.3,12971.7,13429.2,14017,14657.6,15277.2,16063.6,16593.7,17216.3
34900,"Napa, CA (Metropolitan Statistical Area)",5878.8,6037.4,6166.6,6351.6,6843.7,7254.7,7404.7,7691.6,7742.7,7431.8,7514.8,8294.3,8822.1,9547,10484.5,11105.7,11446.4
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",11933.1,12400.2,12303.2,12766.5,14324.2,15335.4,15303.3,13761.9,12582.6,12885.3,13057.5,13611.8,13977.1,15283.6,16791.4,17654.2,18236.4
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",58078.7,61057.9,64293.6,69177.1,72360.5,77091.9,78182.7,81227,80107.2,82636.8,87683.8,96274.5,101187.8,107931.7,118024.4,126147.5,133251
35100,"New Bern, NC (Metropolitan Statistical Area)",3087.1,3157.3,3382.2,3652.7,4016.5,4177.3,4279.8,4257.5,4361,4572.3,4567.9,4667.6,4722.6,4773.2,4884.5,4950.6,4987.8
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",31637.9,33107.2,34206.7,37103.3,38076.2,40903.1,41467.9,39973,38938.7,39531,39655.5,40235.7,40896,41161.1,42502.7,43801.1,45251.6
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",52450.4,52228.6,58753.8,64221.8,71829.9,70868,70179.8,72730.2,67917.1,75837,75450.9,77413,72810.7,76308.9,78820.2,76616.8,79289.9
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",973620.8,991056.9,1014754.4,1074141.6,1149443.2,1216007.6,1270753.3,1257147.7,1276469.8,1338450.7,1363858.9,1439232.6,1477043.4,1542763.2,1618365.7,1662671.3,1717712.2
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",4786.8,5042.3,5053.8,5159,5241.7,5539,5876,5613.8,5663.6,6070.4,5855.6,5854.4,6181.3,6430.1,6601,6691.5,6756.7
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",15992.9,17718.9,19556.8,22094.3,25241.4,26504.3,26298.2,24320,22922.7,22705.7,23035.5,23688.4,24475.7,26263.7,28613.5,30004.3,31196.6
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",9986.1,11015.1,12027.4,14153.9,14291,15025.3,15562.6,14637.2,14333.5,14625.9,14525.2,14560.9,14464.7,14211.6,14995.1,15099.9,15753.8
36100,"Ocala, FL (Metropolitan Statistical Area)",5004.6,5342.6,5819.4,6320.9,6968.2,7812.2,7963.1,7747.3,7099.6,7011.7,7007.8,7165.6,7064.8,7476.9,7874.8,8463.2,8653.6
36140,"Ocean City, NJ (Metropolitan Statistical Area)",3214.3,3517.8,3929.4,4539,4804.4,4523.9,4171.2,4150,4211.8,4250.4,4347.8,4389.2,4747.6,4964.2,4962.9,5133.4,5246.6
36220,"Odessa, TX (Metropolitan Statistical Area)",3350.9,3344.3,3393.8,3581.7,4118.6,4958.4,6040.2,6801.4,6056.9,6490.1,8006.1,10009.8,11106.3,11857.5,10064.9,8563.6,9958.5
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",13031,13896.9,14668.1,15486.2,16443.3,18360.5,19427.4,19420.5,19427.2,20407.2,21127.5,20899.5,21647.4,22504.5,24003.4,25146.5,26476.1
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",37157.6,38573.9,42696.7,44322.8,47870.1,50987.6,53378.1,56918.5,55522.1,57723.8,60629.6,63356.4,67692.7,69406.3,72253.3,70827.8,74883.8
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",6156.6,6475.1,6770,7326.6,7797.8,8161.1,8790.7,9165.9,9430.2,9574.5,9526.6,9675.1,10005.4,10290,10908.5,11607.9,12426.2
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",31849.6,33185.6,34759.2,38158.2,40417.2,43155.9,44570.7,45325.5,46151.2,47758.5,50025.3,52465.5,53630.8,57554.2,61444.4,63573.6,65052.9
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",65934.6,68985.2,75226.8,81800.8,89187.4,95772.7,102481.7,103408.4,99135.6,99474,100674.2,103535.4,115249,115309.3,123054.4,127999.5,132448.1
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",6188.8,6668.7,6702.2,7038,7257.5,7590.9,7870.4,7816.6,7716.1,8289.2,8691.7,8980.6,9007,9323.2,9857.9,10209.1,10510.8
36980,"Owensboro, KY (Metropolitan Statistical Area)",3226.7,3629.4,3709.2,4172.5,3779.3,4228.8,4361.4,4882.9,4835.2,4908.3,5068.5,4907.9,5239.8,5359.5,5494.3,5465.9,5635.3
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",27081.7,28151.4,30917.5,33414.7,34810.3,36907.3,38997.5,38194.7,38635.6,41521.5,43832.3,45650.4,47636.6,48733.9,49728.5,49926.2,50847.5
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",12261,13073.6,14041.5,15788.5,17289.5,18016.8,19007.6,19025.8,18418.8,18611.6,17885.5,17767.1,18193.5,18620.1,19783.1,20596.7,21848.6
37460,"Panama City, FL (Metropolitan Statistical Area)",4354,4864.2,5224,5856.2,6472.7,7119.1,7179.2,7179.3,7077.1,7167.8,6900.6,6967.9,7604.7,7893.3,8189.5,8375.7,8447.1
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",2641.4,2720.8,2744,2818.8,2834.8,3136.6,3105.8,3218.9,3441.8,3372,3582.8,3802.2,3898.3,4525,4177.6,4032.2,4277.7
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",10298.6,10512.1,11070.5,12118,12841,14062.1,14371.4,14062.8,13877.7,14330.1,14697.8,15157.4,15844.1,16029.5,16912.8,17382.7,18015.6
37900,"Peoria, IL (Metropolitan Statistical Area)",11740.9,11920.2,12624.3,13796,14926.6,16463.9,17493,18180.9,18004.8,18407.2,20415.7,22407.9,19767.6,20208.1,19821.2,19800.6,18982.8
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",248274.7,256645.2,270351.3,286874.7,300290.9,316234.2,333873.6,340758.3,340837.2,348583.4,355924.4,370051.5,389787.5,400621.4,418605.4,431383.6,444975.2
38060,"Phoenix-Mesa-Scottsdale, AZ (Metropolitan Statistical Area)",126657.9,132517.3,141502.7,151546.2,169603.8,186247.5,196302.8,191628.3,177614.9,180085.8,186383.3,195629.6,199870.6,209595.9,221570.1,231011.3,242950.6
38220,"Pine Bluff, AR (Metropolitan Statistical Area)",2416.7,2472.9,2593,2767.7,2835.3,3009.4,2997.3,3062.9,3053.3,3134.5,3158.2,3204.1,3173.1,3085.9,2953.9,3060,3075.9
38300,"Pittsburgh, PA (Metropolitan Statistical Area)",86007.7,87537.5,91850.3,94493,96960.6,101775.8,104818.7,106709.2,108287.5,113940.3,119653.4,122438.5,126823.6,133690.8,136683.9,137944.3,147367.5
38340,"Pittsfield, MA (Metropolitan Statistical Area)",4433.6,5093.5,5225.6,5807,6188.7,6086.7,5315.7,5233.1,5293,5357.9,5865.5,6142.9,6195.7,6355.7,6685.2,7006.7,7118.7
38540,"Pocatello, ID (Metropolitan Statistical Area)",1795.5,1815.2,1959.9,2130.6,2220.9,2267.2,2406.8,2520.3,2377.5,2426.2,2505.5,2566.3,2454.3,2499.3,2602.4,2711.5,2818.4
38860,"Portland-South Portland, ME (Metropolitan Statistical Area)",18490.4,19190.5,20167.4,21838.1,22480.6,23663.8,24290.6,24629.5,24929.5,25711.8,25991.5,26662.3,27119.9,28244.2,29647,31061.6,32143.3
38900,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)",78988.6,81168.9,85669.1,96829,101363.9,113657.4,120045.3,129279.8,131012,141492.5,148812.1,144550.6,143129.9,148029.2,156869.3,164503.5,171771.6
38940,"Port St. Lucie, FL (Metropolitan Statistical Area)",7026.4,7792.1,8421,9743.3,11052.8,11823.4,12265.5,11739.3,11388.9,11234.4,11173.6,11508.9,11618.7,12004.3,12849.2,13288.5,13932.9
39140,"Prescott, AZ (Metropolitan Statistical Area)",3197.2,3429.7,3718.9,4038.6,4540,5021.5,5144.4,5068.4,4871.2,4728.9,4884.4,5033.2,5024.4,5300.2,5484.9,5743.5,6111
39300,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)",50536.9,53224.9,56502.1,59517.7,61771.1,65264.2,65768.4,65972.6,65547,67707.1,68501.8,71041.8,72338.5,74614.2,78520.3,80256.8,82928.7
39340,"Provo-Orem, UT (Metropolitan Statistical Area)",8958.2,9394.5,9978.3,11071.2,12341.7,13878.2,15247.3,15031.4,15058.9,15133.6,15996.2,16879.3,17947.8,19120.7,21842.8,23881.1,25625.3
39380,"Pueblo, CO (Metropolitan Statistical Area)",3057.5,3138.8,3301.8,3687.6,3617.2,3777.2,3974.9,4127.9,4099.5,4185.1,4273,4454.3,4416.2,4631.6,4796.4,4996.1,5235.9
39460,"Punta Gorda, FL (Metropolitan Statistical Area)",2479.4,2683.6,2816.6,3032.6,3383.3,3565.7,3427.2,3319.1,3107.1,3169.3,3219.4,3443.1,3301.1,3594.4,3942.5,4145.8,4321.5
39540,"Racine, WI (Metropolitan Statistical Area)",5828.9,5968.8,6204.1,6580.9,6742,6739.3,6729.4,6609.9,6786.3,7379.7,7351.2,7639.5,7534.7,7656.1,7916.9,7954.3,8080.5
39580,"Raleigh, NC (Metropolitan Statistical Area)",37312.7,36465.6,37967.3,41378.1,44923.7,48995,53836.8,55084.5,55859.9,57540,59646.1,62615,64533.8,69056,75776.9,79946.5,83288
39660,"Rapid City, SD (Metropolitan Statistical Area)",3891.5,4382.1,4581.2,4685.3,4826.3,4904.4,5050.8,5070.7,5023.3,5269.1,5648.5,5853.2,5916.6,6214.1,6331.2,6620.3,6881.1
39740,"Reading, PA (Metropolitan Statistical Area)",11671.7,12029.5,12378.8,12717.9,13382.9,14583.8,14743.6,14800.2,14580.4,15198.8,15666.8,16092.4,16533.4,17974.7,18889.4,19629.5,18679.1
39820,"Redding, CA (Metropolitan Statistical Area)",4212.4,4763.2,5069,5068.1,5058.4,5213.9,5321,5146.7,4980.9,5060.3,5129.8,5083.9,5259.3,5570.9,5930.1,6590.5,7036.9
39900,"Reno, NV (Metropolitan Statistical Area)",16022.4,16407.4,17152,18898.1,20057.3,21133.4,21541.3,20154,19295.2,19513.8,19487.4,19481.2,20804.1,22224.2,23359.2,24793.2,26631.4
40060,"Richmond, VA (Metropolitan Statistical Area)",47404.3,47903.8,49460.3,50461.6,55625,57943.2,60036.3,60888.8,60949,62643,64053.2,67572.5,69830.7,72156.9,76874.7,79508.3,82739.3
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",74452.9,81209.5,89526.3,101560.3,112402.3,119481.8,120758.1,119986.7,112026.1,114208.9,119301,120470.1,127771,133909,144079.1,150575.6,157931
40220,"Roanoke, VA (Metropolitan Statistical Area)",10062.7,10399.7,10732.1,11062.5,11837.8,12371.4,12898,13197.3,13501.4,13390.1,13425.5,13826.1,14089.6,14348.9,15098.9,15125.3,15324
40340,"Rochester, MN (Metropolitan Statistical Area)",7118.7,7691.2,8302.8,8449.8,8548.4,8813.6,8864.2,9126.6,9180.6,9855.7,9940.8,10490.8,10658.2,10925.9,11366.1,11965.9,12567.6
40380,"Rochester, NY (Metropolitan Statistical Area)",38461.3,40184.3,41523.6,42903.4,44536.2,46426.8,46431.5,46594.9,48709.6,50236.4,50348.9,51838.6,53140.9,52637.3,54854,55973.4,56550
40420,"Rockford, IL (Metropolitan Statistical Area)",10552.5,10701.1,11002.1,11248.6,11747,12409.2,12866.9,12733.3,12193.9,12461.6,12970.3,13700.8,13722.6,14250.3,14611.9,14720.6,15332.5
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4753.2,4972.5,5055.8,5185.1,5172.5,5488.5,5432.7,5627,5905.2,5982,6202.3,5952.9,6032.7,6006,6273.7,5925.9,5896.6
40660,"Rome, GA (Metropolitan Statistical Area)",2678.6,2734.3,2836.8,3131.4,3039.4,3112.8,3184.2,3258.5,3278.5,3261.2,3242.3,3379.6,3496.5,3599.4,3728.7,3893.8,3948.9
40900,"Sacramento--Roseville--Arden-Arcade, CA (Metropolitan Statistical Area)",70617.1,75879.6,82843.8,88430.9,94471.3,97965.5,99460.9,98548.3,95084.9,94312.3,97496.4,100242.1,104463.4,109222.5,116188.9,121202.4,126352.4
40980,"Saginaw, MI (Metropolitan Statistical Area)",6735.4,6882.8,7131.9,7087.3,7222.6,7358,7150.9,6684.9,6586.2,7089,7284.4,7461.5,7644.1,7756,7881.5,8039.8,8163.4
41060,"St. Cloud, MN (Metropolitan Statistical Area)",5556.7,5874.9,6055.9,6571.2,6887.8,7154.4,7237.8,7452.7,7342.1,7614.4,7865,8258.8,8539.3,9090.3,9311.2,9820.1,10225.9
41100,"St. George, UT (Metropolitan Statistical Area)",2040.2,2190.6,2416.7,2848.1,3264.7,3628.3,3875.1,3614.2,3360.9,3388.2,3597.8,3711.6,3955.2,4238.6,4672.6,5179,5538
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3144.4,3276.1,3425.7,3707.3,3769.9,4126.6,4359.5,4510.8,4674.8,4764.4,4836.6,5311,5609.6,5462.2,5362.3,5476.4,5625.6
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",103652.1,105960.6,110819.8,115836.7,120888.3,123930.7,128487.2,133243.7,132568,135769.7,137450.1,142184.1,146335.6,150667.4,155377.4,157715.8,161281.2
41420,"Salem, OR (Metropolitan Statistical Area)",9174.7,9458.8,9754.6,10244.5,10699.4,11652.1,11837.8,12506.9,12484.9,12442.4,12464.3,12712.8,13132.2,14069.9,15336.5,16680.2,17332.6
41500,"Salinas, CA (Metropolitan Statistical Area)",13857.4,14545,15833.2,15515.5,16087.2,17037.4,17191.2,17666.1,17808.3,18367.7,18530.6,19241,20559.5,20927.4,22507.9,23185,24095.6
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",9128.5,9387.3,10230.1,11562.4,12619.4,13677.6,14255.5,13923.8,13832.9,13973.3,13666,13951.6,15130,16266.4,17897,18883.7,19659.5
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",41420.8,42175.3,43477.7,46421.8,50792.3,56643.8,62203.9,61937.6,60564.3,63172.9,67150.3,70113.7,71636.4,75213.6,80643.8,84110.5,87801.5
41660,"San Angelo, TX (Metropolitan Statistical Area)",3030.5,3076.5,3235.8,3349.1,3675.6,3838.2,4057.4,4577.9,4151.8,4319.5,4316.4,4489.9,4828.4,5416.2,5154.4,4990.9,5142.4
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",54384.3,56003.7,60176.2,64547.1,68957.3,75953.5,79418.1,83690.3,79363.4,82756.7,87543.7,93330.5,101348.2,110313.2,115019.6,119543.9,129298.3
41740,"San Diego-Carlsbad, CA (Metropolitan Statistical Area)",120432.6,127767,138141.7,154772.2,167617.1,172753.7,177879.6,179112.9,172502.2,175025.7,183311.4,189073.7,198311.6,204914.7,211806.6,222962.7,231845.1
41860,"San Francisco-Oakland-Hayward, CA (Metropolitan Statistical Area)",247057.8,249020.8,255820.1,269144.2,295077.5,316139.9,337631.4,353338.8,331326,330153.6,340757.4,366151.4,385451.5,413026.5,445123.5,475416.6,500710.1
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",128313,119950.4,122367.8,124466.1,132500.3,143205.9,155945.9,156606.7,149924.6,161333.6,172628.4,180995.6,193715.6,210690.2,237831.8,253899.8,275293.5
42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA (Metropolitan Statistical Area)",7580.5,8455.6,9241.8,10413.2,10483.1,10424.8,11029.8,11066.8,10892.2,11135.8,11413.1,12054.4,13094.5,13412.2,14221.7,14664,15206.6
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",8953.9,9055.8,9117.9,9155.9,9291.3,9669.1,9831.3,10007.7,10287.7,10924.7,10797.8,10850.1,11710.6,12237.8,12846,13040.9,13373.2
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4791.7,5645.7,5295.6,5429.2,5735.3,6338.4,6522,7269.8,6477.9,6735.5,6696.4,6625.8,6974,6733.9,6954.9,6982.1,7255.9
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",14494.2,15225.6,16106.9,17428.5,18512.6,19070.1,19820.1,20181.7,20459.2,20340.2,21225.9,21900.5,22908.1,23630.5,25207.7,25155,26135
42220,"Santa Rosa, CA (Metropolitan Statistical Area)",17458.7,18233.8,18271.4,18667.2,19488.1,20097,20420,20970.6,20206.3,20456,21162.6,21426.9,22890,24356.7,26531.5,27405.5,28673.1
42340,"Savannah, GA (Metropolitan Statistical Area)",8974.6,9274.6,9702.4,10691.9,11802.5,12846.6,13240.4,13263.4,13261.8,13658.1,13991.9,14828.8,15304.1,16197.2,17052.7,17574.7,18532.5
42540,"Scranton--Wilkes-Barre--Hazleton, PA (Metropolitan Statistical Area)",15796.3,16029.8,16414.7,16997.7,17443.4,18613.2,18705.2,18783.5,19270.4,20077.5,20236.4,20527.9,21871.4,21813.5,22768.8,23170.1,23687.5
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",166674.3,171417.3,176485.1,182721.4,199157.1,215017.6,236507.3,242244.8,237726.3,242488.2,250147.4,267471.9,280291,296027.6,317153.1,334411,356572
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3157.8,3285.5,3532.4,3787.1,4035.2,4258,4695.6,4638.1,4321.7,4108.1,4144.4,4430.8,4417.5,4816.4,5222,5513,5472.4
42700,"Sebring, FL (Metropolitan Statistical Area)",1250.5,1380.2,1487.9,1639.2,1774.7,1956.3,1954.2,1880.5,1876.3,1902,1920.5,1988.6,1975.4,1904.1,1989.8,2017.5,2090.3
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3980,4241.5,4307.1,4607.1,4554.1,4683.7,4870.8,4897.5,5017.9,5016.6,4990.5,5411.2,5513.5,5691.4,6008.3,6465.1,6675.4
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2520.4,2566.7,2704.4,2969.9,3086.3,3347.6,3372.3,3430.7,3363.4,3512,3629.8,3714.2,3977.4,3995.3,4178.9,4243.9,4407.3
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",14254.8,13674.8,14784,15946.2,17886.3,19092.6,19412.2,22535.2,20668.7,23537,21612.3,20867.9,21696.1,22262,21581.2,21300.9,22746.2
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2460,2588.1,2881.7,3001.4,3275.3,3435,3703.1,3892.1,4204.6,4377.1,4415.4,4202.1,3968.3,3847.4,3877,3886.5,3995.4
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",5851.5,6033.3,6149.2,6962.4,7262.3,7442,7708.4,8961.5,8949.8,8765,8390.1,8136.7,8695.6,8814.4,9503.6,10113.9,9813.9
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",8498.2,10128.9,10449.1,11181.4,11732.8,12559.4,13691.6,14085.4,13885.8,13806.5,14922.3,15948.5,15919.1,16835.7,17930.2,19015.8,19699.8
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",9300.2,9795,10314.6,10862.1,11147.7,11639.1,11971.1,11800.6,11126.6,11567,12308.9,12485,12407.6,12882.4,13582.7,13930.4,14224.9
43900,"Spartanburg, SC (Metropolitan Statistical Area)",8775.9,9192.3,9642.3,9854.4,10275.5,11016.2,11416.7,11472.4,10726.1,11593.1,11923.3,12093.8,12547,13346.5,14302.9,15277.6,15990.3
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",13375.8,13764.3,14532.4,15449.1,16645.9,17711.2,18918.5,19638.5,19780.2,20413.3,21204,21231.6,21555.1,22519.9,23548.5,24409.7,25497.6
44100,"Springfield, IL (Metropolitan Statistical Area)",7157.5,7459.4,7591.2,7782.9,8136.3,8308.2,8562.1,8554.8,9034.8,9453,9549.4,9542.8,9390.9,9772.9,9984.6,10121.7,10250.4
44140,"Springfield, MA (Metropolitan Statistical Area)",17221.7,17654,18532.6,19214.7,20374.7,20501.1,21307.3,21790.7,21980.7,22471.8,23120.8,24005.2,24688.8,25221.9,26616.4,27232.6,27886.3
44180,"Springfield, MO (Metropolitan Statistical Area)",11106.4,11586.5,12476.3,13391.6,14470.4,16022.8,15923.4,15147.6,15186.3,15244,15504.3,15838,16529.4,17112.6,18212.9,18566.8,19527.8
44220,"Springfield, OH (Metropolitan Statistical Area)",3506.4,3459.9,3400.1,3539.7,3625.8,3795.1,3721.5,3686.1,3570,3630.6,3817.5,3950,4094.6,4198.7,4269.6,4330.5,4531.4
44300,"State College, PA (Metropolitan Statistical Area)",4297.5,4470.7,4645.7,4913.2,5510,5609.3,5765.9,6013.9,6275.8,6588.6,6777.5,7282.8,7836.5,8327.3,8465.3,8657.2,9041
44420,"Staunton-Waynesboro, VA (Metropolitan Statistical Area)",3310.5,3222.3,3308.8,3552.9,3765.6,3826.3,4034.2,4325.3,4727.9,4876.7,4599.4,4389.2,4558.4,4708.1,4931.5,5045.7,5135.8
44700,"Stockton-Lodi, CA (Metropolitan Statistical Area)",15168,16111.8,17405,18709,19656.2,20322.9,20546.1,20472.9,21018.6,21215.7,21260.6,21946.6,22691.8,23268.2,24959.6,26038.7,27089.3
44940,"Sumter, SC (Metropolitan Statistical Area)",2392.6,2507,2613.5,2745.7,2872,3004.4,3075,2992.5,3011.9,3051.1,3191.7,3485.7,3521.8,3603.7,3669.3,3730.9,3871.6
45060,"Syracuse, NY (Metropolitan Statistical Area)",21442,22271.8,22816.5,24179.3,25340,26399.1,27654.7,27677.5,28349.8,29379.4,29391.5,30346.1,30428.3,31209.8,32270.6,33057.7,33633.6
45220,"Tallahassee, FL (Metropolitan Statistical Area)",9969,10331.7,10860.2,11625.7,12049.8,12553.2,13552.1,13488.9,13376.6,13429.7,13434.8,13940.6,14145.5,14434.3,14829.8,15406.7,16164.3
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",77813.4,83044,88232.2,95729.6,103909.2,111159.7,115472,113467.9,111176.4,111134.1,112547.4,117710.9,125706.3,127963.4,135569.4,141568.9,146349.4
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4441.7,4662,4942.3,5230.4,5252.1,5568.5,5946.5,6179,6016.1,6326.1,6269.3,6256.8,6418.2,6327.2,6214.6,6319.2,6534.1
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3388.5,3528.1,3693,3989.6,4207.8,4424.6,4604.5,4756.6,4882,5068.5,5151.9,5131.9,4876.6,4936.5,5167.5,5294.8,5402.1
45540,"The Villages, FL (Metropolitan Statistical Area)",679.2,756.3,947.9,1019.2,1254.2,1477.2,1604.9,1574.7,1712.5,1868,1973.5,2080.7,2146,2319.2,2428,2641.1,2804.2
45780,"Toledo, OH (Metropolitan Statistical Area)",22351.8,23165.3,23661.2,24537.6,25445.3,26605.9,27049.3,26219.8,26070.4,26891.3,29092.7,29648.8,30542.3,33456.8,32669.9,33128.4,33693.6
45820,"Topeka, KS (Metropolitan Statistical Area)",7282.2,7465.3,7652.6,8315.1,8174.1,8164.7,8714.5,8930.1,9126,9460.6,9548.1,9835.7,9818.6,10034.2,10119.2,10490.8,10654.6
45940,"Trenton, NJ (Metropolitan Statistical Area)",18324,19542.8,20166.7,21016.1,22106.6,23381.6,23655,24655.3,23960,25126,26008.5,30028.6,28719.1,28990.5,29490.5,30300.2,29987.3
46060,"Tucson, AZ (Metropolitan Statistical Area)",25349.9,25565.3,27521.5,27885.2,29841.3,31908,34421.1,35354.1,34035.7,34659.8,34893.9,36720.1,36146.6,36380.5,36480.6,37259.9,39033.8
46140,"Tulsa, OK (Metropolitan Statistical Area)",29204.6,29232,29569.8,34459.6,39007.2,43700.4,47346.2,50312.7,42929,45243.7,53674.3,57469.4,62959.2,69596.2,60542.7,56077.4,57746.8
46220,"Tuscaloosa, AL (Metropolitan Statistical Area)",5419.7,5803.5,6163.7,6929.8,7689.4,7962.7,8642.6,9022.8,8834.1,9576.9,10857.9,10807.4,11210.5,11070.2,11205.1,10785.5,11715.8
46300,"Twin Falls, ID (Metropolitan Statistical Area)",2092.5,2180,2307.2,2534.1,2617.1,2862.4,3120.5,3185.8,3011.9,3204.7,3351,3497.6,3649.7,3838.3,3900.5,4041.2,4212.1
46340,"Tyler, TX (Metropolitan Statistical Area)",6122,6172.2,6539.9,7333.6,8475.9,9309.3,9867.9,12112,10212,11579.7,13473.1,13663.7,15001.1,15527.2,14048.9,13550.6,14409.7
46520,"Urban Honolulu, HI (Metropolitan Statistical Area)",31781.8,33547.7,36229.1,39783.2,42871.8,46226.2,48455.7,49799,48995.8,52173.5,53342,55266.9,57314.7,58955.3,62943.2,64977.1,67495.4
46540,"Utica-Rome, NY (Metropolitan Statistical Area)",7187.8,7448.8,7691.8,8151.7,8604,9084.4,9363.4,9467.3,9678,9986.8,9898.7,10168.9,10309.2,10300.3,10568.1,10840,11070.7
46660,"Valdosta, GA (Metropolitan Statistical Area)",2921.6,3088.8,3289.1,3480.1,3881.1,4021.4,4263.5,4199,4317.1,4459.5,4333.8,4546.2,4529.3,4646.4,4780,4903.2,5115.2
46700,"Vallejo-Fairfield, CA (Metropolitan Statistical Area)",10232.3,10787.2,11775.6,12254.3,13307,13730.7,14374.4,15284.8,15646.9,15497.8,15523.7,18476.1,19669.5,20180.6,20009.2,20389.8,21421.6
47020,"Victoria, TX (Metropolitan Statistical Area)",2574.4,2639.8,2709.8,2917.3,3343.5,3944.5,4063,4515.6,3794.7,4204.3,4384.9,4933,5416.3,5592.4,5171.4,4873.3,5075.6
47220,"Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",3790.4,3934.6,4182.3,4478.4,4820.1,5029.7,5059.1,5285.1,5425.7,5280.7,5228.2,5305.8,5280.9,5458.8,5655.4,5778,5828.1
47260,"Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area)",56157.9,57557.8,61480.8,65637.8,70888.9,77002.9,81041.2,81145.6,82470.1,82107,83354.5,84485,85414.4,87088,91725.2,92321.3,94855.4
47300,"Visalia-Porterville, CA (Metropolitan Statistical Area)",7869,8090.9,8673.5,9901.5,10643.9,10876.3,12110.4,11981.7,11223.7,12686.6,14057,13187.6,14185.7,15238.3,14948.4,16075,15359.7
47380,"Waco, TX (Metropolitan Statistical Area)",5800.7,6125.7,6631.3,7233.9,7629.9,7943,8125,8450.1,8738.1,9157.4,9207,9744,10294.7,10751.5,11308,11641.3,12223.7
47460,"Walla Walla, WA (Metropolitan Statistical Area)",1603.3,1636.6,1772,1801.9,1887.3,1985.5,2132.3,2284.6,2382.3,2508.2,2615.2,2643.6,2695.4,2642.8,2751.3,2935.4,2906.6
